SK_ID_CURR,TARGET
101448,0.13334628527546044
101449,0.13132075828598178
101465,0.10467156698769708
101467,0.0852076139782228
101472,0.16661357646637692
101478,0.16247415227548292
101497,0.12948122585883087
101504,0.1282739272987414
101547,0.08892388930870923
101548,0.13217674503112525
101555,0.13903455302583292
101570,0.10377576036967252
101572,0.11747050782976716
101578,0.10535511815064996
101580,0.1850613864224568
101588,0.1502750141541327
101602,0.07863830430408268
101610,0.14719828877077715
101614,0.13562754271006938
101616,0.13068522577818512
101643,0.14302595402645177
101644,0.12924728524406948
101649,0.15281192152502188
101650,0.12115592522061107
101665,0.07220854857198343
101667,0.14050717483468533
101669,0.10235522674598974
101674,0.13759034134478776
101675,0.10303566302068967
101678,0.16242579153210146
101682,0.12527648576640688
101686,0.14178441017376842
101697,0.18302622770056137
101700,0.16337954765543436
101711,0.10582968031664655
101714,0.08255321979455266
101715,0.16778078590161516
101728,0.11817403330849624
101732,0.11810496833049702
101757,0.16270140854244702
101758,0.1350747176515838
101759,0.13056480785751962
101762,0.07000457989734292
101764,0.11477219242790448
101780,0.19127647008916
101784,0.09517687776106967
101789,0.08349222002522005
101816,0.13807412062237504
101819,0.09902961205253219
101827,0.06094400965731417
101863,0.1538273330261335
101867,0.13952557132415389
101870,0.06854437752285325
101873,0.16302419669263538
101878,0.14443057198238113
101879,0.09914293375587985
101880,0.08545178962484694
101887,0.1333337326531459
101897,0.08642283500660765
101901,0.11987792798747791
101903,0.218270405111067
101920,0.11949224587588071
101921,0.10958761035807082
101922,0.11321023983250537
101961,0.1650917207369195
101962,0.0943324312981535
101971,0.11625893330126141
101976,0.17413785107012084
102002,0.14004241358899175
102005,0.08554062977994825
102007,0.2248474001180429
102017,0.08253606616891805
102019,0.17760254933097347
102029,0.06444738844298219
102051,0.1521033466415119
102052,0.06650613451289343
102054,0.08536347598071245
102062,0.1543044064435405
102067,0.16980986764349124
102068,0.14053810672907407
102070,0.10760904895968464
102090,0.141595693681405
102092,0.15673992527747213
102099,0.16307332697091156
102100,0.08118297401938465
102112,0.11927615017246702
102113,0.11195965267651806
102122,0.17830705621343168
102123,0.1260571493360879
102125,0.10397350588826491
102126,0.15174480919737454
102146,0.12406898915215359
102147,0.15444394199555336
102151,0.1124314302705357
102158,0.14022300555205672
102159,0.11054259178190767
102162,0.107377865640786
102165,0.10300679759359978
102166,0.12708206000272546
102174,0.09294598036559172
102193,0.1962372301167826
102198,0.10779771152784279
102205,0.15582029535353134
102206,0.09998869866573788
102218,0.10489112460385884
102221,0.12095928320263627
102230,0.1291170422968457
102238,0.1365100182826741
102248,0.10056959421079219
102252,0.17155447976320062
102259,0.10233933310715135
102262,0.14994272742805104
102273,0.11471734492411403
102286,0.15314532308370077
102293,0.10496149818183359
102294,0.08549366261049987
102296,0.12520393743500813
102298,0.1236978786658275
102303,0.09777503288748683
102309,0.1249708197192644
102315,0.0996290725910068
102340,0.09339721733023594
102342,0.1389315439208973
102344,0.13931649070447957
102346,0.1489759621889551
102347,0.10606636990907319
102374,0.14312503444644098
102380,0.10606222940205627
102387,0.09088239430602581
102393,0.10589480860788632
102403,0.10141106172135145
102413,0.11830805766725214
102414,0.06461842492060314
102415,0.11543397618335753
102416,0.12056119079489291
102439,0.12259562728205896
102441,0.1060840709391694
102443,0.08238404077683929
102444,0.1273822737493529
102445,0.18672677474665011
102448,0.10775095508782553
102449,0.1441277015896689
102450,0.17944345185077643
102456,0.10859563598915953
102458,0.1332931584522693
102459,0.11781006688813234
102465,0.08363877631319037
102470,0.1818135776673231
102471,0.09114569271051358
102475,0.13985295421038182
102476,0.16004305506571895
102506,0.12442548182951109
102509,0.10979427338765294
102519,0.1104352752304901
102522,0.10554951768035954
102545,0.10115998747441075
102549,0.12349622164611886
102562,0.07393732674767431
102563,0.09882119755373661
102568,0.1634166640074817
102582,0.14564449623399678
102592,0.0734114120391766
102597,0.14391822965207796
102605,0.12809816903899937
102614,0.10934122358356532
102617,0.13438573534236636
102634,0.1225101374199998
102652,0.09113740791460527
102655,0.05952085233539339
102671,0.12048642826423488
102694,0.15826296389003253
102701,0.09828909259879046
102703,0.06735309830001823
102704,0.09660137618593005
102713,0.057779280999176376
102720,0.16475340994287743
102731,0.08387882636566565
102733,0.10927334041322977
102749,0.13309082574145256
102755,0.11145475804576929
102763,0.09214839041853526
102770,0.1270621743435697
102772,0.1517330717327053
102799,0.15719633932842525
102838,0.09742515990852621
102854,0.116323720096106
102862,0.17308946592807353
102863,0.11538721663546782
102867,0.090420840908073
102868,0.08155493075854658
102878,0.12701678362061775
102887,0.1358610729550027
102898,0.1893296735102354
102904,0.13071311653724796
102912,0.14597654499566218
102919,0.0922716422386036
102927,0.11763415749160745
102932,0.11988223306236918
102933,0.19054853993639956
102935,0.09947866730877114
102958,0.13548555388283173
102969,0.13919588185950404
102971,0.08332679522931932
102975,0.0886568604243901
102979,0.12860234143170476
102982,0.08319823032808449
102987,0.16826507857330678
102989,0.13285511135218653
102995,0.13109000630520173
102996,0.10145305439782266
103000,0.0889165094562778
103001,0.1486926796499363
103004,0.12982845807940532
103010,0.09660642931035583
103025,0.15328223113857603
103029,0.13204754885167008
103046,0.12279710590686753
103056,0.10819205557919635
103062,0.14780931033395994
103078,0.10277105750894416
103083,0.06976235461468176
103092,0.15138876031176193
103096,0.1210862725393375
103097,0.16558175618612941
103102,0.16790785268793457
103112,0.12763447618313825
103132,0.107619270236425
103144,0.11787333604980536
103145,0.10522955458659825
103146,0.08448628397827779
103147,0.1411742681140376
103158,0.09724521421289753
103171,0.14007775331494537
103173,0.08132422054683758
103184,0.09738737658159481
103195,0.14953863652700533
103196,0.10053776540905675
103206,0.07279283107864869
103230,0.14760103889580095
103231,0.18015202485546195
103232,0.10124515763601871
103239,0.17157594650546248
103240,0.14117449652616407
103243,0.119563644362404
103252,0.14404437439879145
103258,0.13073500341373395
103259,0.15012423601500283
103279,0.08861415601755757
103280,0.060391823880110794
103286,0.10848565490317234
103287,0.21166272373161907
103290,0.11245794035464449
103298,0.1259464854114069
103315,0.06500605082026775
103319,0.09854357068270753
103334,0.15673661506676712
103336,0.14549819509329542
103345,0.1253180595973989
103368,0.09864325414950963
103371,0.18426988658658625
103377,0.0999242860412248
103398,0.09061444675819467
103404,0.10174566453318805
103408,0.1542103294755967
103410,0.10330070103777182
103418,0.092836080164519
103420,0.1811452042248036
103432,0.15132775507803312
103433,0.10108501359372177
103436,0.08993324545090718
103440,0.12029972857632784
103453,0.11342043668451032
103459,0.1357799407940082
103460,0.11697496205373999
103461,0.07768790279534776
103462,0.13207218551955388
103473,0.1386700359778942
103474,0.06964021736596133
103475,0.16906304032483313
103478,0.16471677413065744
103480,0.1530075689451399
103484,0.08031897823436181
103494,0.11430904920382944
103513,0.13949613427184587
103515,0.10242972145805629
103516,0.205623188834873
103525,0.1592360123751373
103541,0.1777744686621135
103544,0.1012924186885354
103562,0.19821710738282206
103570,0.24475173346874451
103572,0.17022296731320047
103574,0.08712668503920877
103575,0.12254782857784653
103591,0.15631926168202445
103594,0.10859369522732487
103609,0.10566398054822526
103613,0.1063281749415624
103614,0.11437845410100418
103615,0.10274135835948733
103624,0.11463538589265894
103625,0.22214265742911826
103628,0.18476706523732236
103629,0.07778339970522709
103647,0.13331256063076818
103648,0.1608805041809677
103651,0.11186513683869266
103658,0.09550335487097507
103668,0.11958537727460787
103669,0.0919614143341582
103676,0.14395524745641788
103682,0.1166988096279628
103683,0.09438354885659793
103689,0.0833043325197817
103725,0.09146010372600612
103733,0.13749289191916989
103744,0.06423736868219808
103762,0.13263233813063097
103771,0.1916017723119033
103773,0.06085753700844369
103783,0.13589906123259266
103784,0.1392193134463275
103808,0.08364575691002521
103812,0.12383292937335584
103813,0.13339839253352592
103814,0.11066166870852064
103818,0.19269938922707033
103824,0.09033274918241428
103828,0.08903689853007608
103830,0.16592394909929806
103840,0.07950027385981345
103842,0.14057826837000847
103847,0.17530026230907592
103848,0.13866753701533757
103851,0.07682763721600455
103854,0.18467857004204913
103857,0.2168948153363634
103861,0.07145646876665841
103862,0.14685185246086815
103865,0.15966168176278941
103870,0.06603865445798371
103876,0.10686964437617474
103891,0.21794596373695882
103908,0.09406065845809465
103914,0.1428260322629592
103918,0.1486530731540318
103940,0.10795957029711858
103963,0.1712716075162371
103966,0.15222577008211877
103971,0.1443036681112389
103980,0.13379092962945666
103984,0.13048064853264138
103985,0.09537430753409575
103998,0.20951773538430601
104019,0.0913653784836702
104026,0.1288504313703686
104035,0.14868187302245764
104044,0.11507382279762399
104045,0.09880780877296427
104047,0.16007943604708152
104051,0.09635190674524924
104058,0.12411941971978543
104063,0.06461833605401238
104066,0.14160164093122293
104087,0.07612622542525109
104089,0.10959368099158678
104095,0.10447746311558635
104098,0.17853553750882648
104104,0.07824513147377184
104110,0.16959288452056773
104120,0.12679124867349242
104122,0.06712637174757612
104131,0.10641835470912533
104132,0.14986353608570338
104135,0.11321763606551798
104136,0.11277931049911899
104149,0.12841639318063414
104150,0.11486598655103904
104156,0.15487988477601472
104165,0.16482938249588613
104175,0.10452610171931462
104179,0.1586819098219652
104184,0.15985537219604426
104206,0.09700997440285769
104216,0.1736145526823374
104230,0.1738090088502045
104257,0.07739933023756197
104272,0.08102475232814273
104273,0.14091594351986045
104278,0.08393865166433885
104294,0.14803706621514365
104295,0.10268287016635096
104297,0.0825606838457343
104298,0.11870635114247502
104308,0.15184170310675044
104318,0.0935697591601912
104319,0.12075861408921117
104320,0.15550795517070534
104327,0.1386654291114811
104334,0.10735477730569518
104344,0.13965766217219097
104350,0.08466414355875199
104351,0.1348030542904698
104354,0.11688614996293983
104369,0.1756025670369168
104376,0.12794291095286936
104381,0.12112916841748562
104384,0.10988954167901832
104391,0.10331060498289528
104394,0.10470984934269577
104398,0.1699364210385683
104402,0.07626549861812874
104408,0.13091461817706987
104409,0.09148844866048199
104410,0.19577088377246668
104412,0.12482181130042373
104417,0.1478842700703246
104424,0.1207642176623231
104426,0.10033991158451551
104435,0.13464006056778532
104445,0.08510912756417531
104458,0.08038155231114039
104460,0.12239918844974682
104466,0.09001044007161788
104472,0.1595224812816145
104473,0.15100527952201154
104479,0.0671496156171404
104480,0.08762916877912928
104482,0.18415930398256314
104499,0.06233480988273513
104501,0.07509638884854805
104502,0.10776287495041985
104506,0.1166131717146437
104510,0.05973034277690873
104512,0.12035410929701235
104520,0.18412934272878104
104528,0.1335705750811774
104529,0.09722705807626333
104541,0.11626692544918123
104578,0.0999994007478945
104584,0.1196521643903814
104588,0.153144145107825
104602,0.14392901006016143
104610,0.09042713562369827
104611,0.13331190172984952
104618,0.15185325186291157
104620,0.10437548921113425
104622,0.07655601466054981
104624,0.0997574201956407
104625,0.12958984943738777
104634,0.17301745007802596
104639,0.11760021401059999
104646,0.09797536512501252
104647,0.09260471999645156
104652,0.09494312094176334
104670,0.14405519797355992
104677,0.12025424540347597
104685,0.17453310366613375
104691,0.12062000316249984
104696,0.11610221176769925
104699,0.08873406951623776
104712,0.16598274123695955
104714,0.12105796710034865
104717,0.1341076089259666
104718,0.07964787804897477
104740,0.09641844244990681
104741,0.1131321365858314
104743,0.06155428543238324
104744,0.12709148866781306
104747,0.16025234488329881
104767,0.14419369296294987
104772,0.25693192315880015
104776,0.19270993903212558
104779,0.08738229289340235
104814,0.09123279630334151
104815,0.10594892072685644
104830,0.13046825303656473
104831,0.17356387884557534
104833,0.15147495532012453
104839,0.09054410547084217
104840,0.1029017000287649
104860,0.1341953802442538
104861,0.0862022760470646
104866,0.1142691874414042
104870,0.10320885202259925
104877,0.13100678676515276
104878,0.0854764966389309
104879,0.10300553722955179
104880,0.11717920465724056
104899,0.11927196660634119
104906,0.10829771860570549
104907,0.14887775783366677
104913,0.1387702544301871
104916,0.14278213842089268
104921,0.09776849798703174
104930,0.10518864176819763
104931,0.16580296266106231
104936,0.11675524290110105
104937,0.11802455859262652
104942,0.0898466189499486
104943,0.11068478002490811
104969,0.14130601671175816
104972,0.21341313350386745
104988,0.1417131831382657
105013,0.11605353891139777
105015,0.10883052937861558
105019,0.12499893093287974
105027,0.13368195472780092
105030,0.12153501068073419
105035,0.22378586713392112
105041,0.08522304895096727
105051,0.14042457473120432
105056,0.11827481071926041
105067,0.25475037368345305
105071,0.13478150125829338
105072,0.09537964643588506
105074,0.17711142188113868
105091,0.14452148035879553
105101,0.09757002699331759
105103,0.10374894896408127
105134,0.11520655036135213
105139,0.09746011269394678
105142,0.17588557708247343
105146,0.11251952583726689
105163,0.1115911802306375
105168,0.15595467050521575
105172,0.06552026272370758
105176,0.19342123858776972
105195,0.12651427388714276
105196,0.18761678123734782
105197,0.08104856826121141
105203,0.11192787572511673
105223,0.13839340787598867
105227,0.15586502958292456
105228,0.0688157175206448
105230,0.17224003200791133
105231,0.15495761422882148
105239,0.11566023370820899
105242,0.11883228067782753
105244,0.12581662410223848
105245,0.14306032381851275
105248,0.09154646545905214
105249,0.10306348156295042
105266,0.16800420447298992
105271,0.19226014664285163
105276,0.1327774839889415
105282,0.11007740341981478
105292,0.11931907963764195
105297,0.060624544118553454
105332,0.1624745496774519
105333,0.10113208408592476
105343,0.10855479427999855
105344,0.07913500590473814
105345,0.16833951078364065
105357,0.10678053214677716
105359,0.10753156257371703
105366,0.10521121768721034
105367,0.13956767491160996
105370,0.05208958287282707
105377,0.12676946924137217
105390,0.11387262877869023
105399,0.0789790585335204
105403,0.1294391204580611
105404,0.09637229083686988
105414,0.10823183230432033
105417,0.11432314971004646
105425,0.19054854091880144
105452,0.12408715104323162
105454,0.1453884666540995
105456,0.14088531525484105
105470,0.1249392729775162
105471,0.10056856679896152
105483,0.1166291718239719
105493,0.15945339991722535
105508,0.17041034992147236
105514,0.13417635843077944
105515,0.0724588032258387
105528,0.19595837863299087
105529,0.10950998845424506
105531,0.12066449441510443
105532,0.12197510856443153
105558,0.07032038538473617
105574,0.10319777597649125
105578,0.07232303065194284
105584,0.2174719499737291
105595,0.1446921965895929
105617,0.1414431432103502
105618,0.11824612589245469
105621,0.10380782985638913
105625,0.12030912110200831
105629,0.1284649992993335
105630,0.08090486953131033
105634,0.08725731811660728
105635,0.09556459538690174
105641,0.1566453244932225
105647,0.1553750507309542
105648,0.12497134133223886
105655,0.09249625778586558
105657,0.0901906418997723
105672,0.13099083299012312
105678,0.14489371844206156
105682,0.10778192727729836
105691,0.1283447785733572
105692,0.10495273870102848
105706,0.15953515970837176
105712,0.12850218686123152
105720,0.114163482015621
105734,0.08350971098174702
105735,0.11442679257787074
105736,0.13639796428260983
105737,0.0811917227788921
105738,0.1773583066303699
105740,0.17434379917156068
105744,0.0830245779213153
105747,0.15142881257288915
105749,0.16574429745164196
105754,0.13714738359295425
105758,0.08452413117259218
105760,0.11146630452111338
105767,0.14888285033262402
105784,0.16450405904964074
105791,0.11355307767411278
105802,0.1204071399328649
105807,0.17922019434900413
105809,0.09541585029930953
105816,0.1310584584116327
105817,0.07365854387146331
105824,0.1710697261429876
105832,0.1250590326974905
105856,0.08907134087435244
105865,0.12076476506284267
105899,0.12350853517444166
105906,0.07739389271421519
105916,0.13570645176153107
105923,0.1529275061002898
105937,0.1411604557316915
105965,0.08779085410807312
105966,0.1226089275401026
105968,0.09913844968154753
105973,0.10069853389801836
105976,0.1446135837157638
105978,0.09860095752601451
105979,0.0958750550543597
105991,0.13369202364262184
105998,0.1316644798692089
105999,0.12052727294652862
106000,0.17183613551888752
106001,0.13929922352035815
106010,0.1220118960350787
106011,0.10083804495692895
106013,0.17218186154654952
106015,0.10899082404193242
106026,0.07672178662529583
106032,0.12442046133950523
106035,0.16025765219911822
106040,0.10611510649989993
106041,0.17401932852585683
106044,0.07306077362380135
106053,0.1650078606701427
106054,0.0775336996983183
106065,0.18100088525802338
106081,0.10384375147726035
106083,0.1342813010767508
106087,0.11208063677862909
106090,0.13558921865394882
106101,0.06606027593763236
106102,0.12742484349739044
106109,0.12226593456020264
106116,0.11124500391372406
106150,0.07884208536749428
106155,0.19485195864105823
106166,0.08776551607390251
106176,0.11860448285775549
106189,0.09041260393237875
106199,0.15022680611586747
106205,0.11496322583451817
106206,0.1145451556351054
106211,0.10618803198329248
106214,0.07243766200795522
106216,0.12249808571884774
106217,0.1298701427548971
106225,0.10521169287504525
106249,0.10422278575927604
106256,0.13764551932629127
106258,0.12468349112997439
106261,0.1117711973051984
106262,0.16652001583271195
106264,0.0679880525445944
106271,0.13216003166621937
106276,0.1053368199303507
106277,0.13962553698752325
106286,0.15901293875516453
106293,0.08312665058583846
106295,0.11134376609849377
106296,0.125111029762565
106297,0.1564671558490715
106298,0.10206823962549702
106311,0.08715542360701659
106314,0.13776237412540393
106320,0.14686710274809264
106334,0.14864712471796826
106346,0.13866632733247533
106347,0.09752561109746649
106349,0.11775774868031774
106354,0.1192207033157579
106360,0.08194100503703736
106373,0.134166677295241
106377,0.1335249364586001
106386,0.16369104005595755
106387,0.12172439619506895
106391,0.058233146038952285
106401,0.15980746890783398
106411,0.1717099019712508
106413,0.18600154239454106
106426,0.13539387870448347
106427,0.11923977020506742
106428,0.17294505364323295
106434,0.10933832696878266
106438,0.1266216498682373
106440,0.12250699308380388
106441,0.07305284760644061
106452,0.16217763075958344
106453,0.1206010424626493
106454,0.11865764576187707
106457,0.13976822400233954
106484,0.11319239321759825
106488,0.17616538364759232
106491,0.1538353080778347
106514,0.13965618743082198
106527,0.13704192195791873
106528,0.11338474297083496
106529,0.05611129592657387
106534,0.18397851112344246
106550,0.17960028325517235
106577,0.11171030215731197
106585,0.15486102274999147
106590,0.08077362200379437
106607,0.11171206508469414
106610,0.13975883193463784
106611,0.12807762369236095
106612,0.14478639025347836
106624,0.10297426585223922
106631,0.07834444226277115
106647,0.239449784043094
106660,0.18386543598451102
106674,0.11509449426365473
106687,0.11133285705203855
106712,0.10978397880068763
106713,0.12436168336429582
106717,0.10444813647927918
106720,0.13858852346380576
106721,0.13611079144208907
106724,0.10621821933556105
106735,0.14902151465204494
106739,0.12248801463607398
106740,0.14233402406475262
106754,0.10388807512434188
106760,0.21514305707084916
106761,0.1368021158846384
106784,0.13249742034773115
106787,0.11808634489509867
106797,0.07858933134183921
106798,0.13376488563607616
106802,0.154145949037438
106803,0.14367575058215692
106804,0.23571895183804112
106805,0.09862329183292598
106810,0.1692899488957708
106812,0.14671928129402484
106813,0.10717113624733172
106817,0.11102121191154504
106822,0.10945193800456911
106823,0.09756509090544924
106827,0.09568894990483985
106841,0.11644783241281599
106851,0.1331180531950451
106852,0.12752419185394814
106853,0.17699188451928957
106854,0.23639241051726176
106861,0.1219727848129024
106873,0.15328512054192894
106877,0.09643888024993262
106878,0.09288928410475125
106881,0.1317694260794803
106900,0.09147917404310543
106906,0.11563859689267772
106907,0.12372317217866761
106914,0.1489215735503392
106916,0.1125356499210416
106924,0.0749634587474697
106931,0.08897092364587175
106936,0.1438713206657067
106937,0.13137738895713516
106938,0.10739321941409262
106939,0.13478840582084173
106943,0.11542798499202359
106944,0.13657132944855138
106967,0.11025602961490526
106980,0.11927950426725091
106986,0.11133728550481099
106987,0.09852801050027363
106990,0.09257898682933607
107013,0.06182018263175367
107023,0.10098220542540577
107033,0.1123774303943375
107037,0.152496888281121
107048,0.10876523843815183
107071,0.11660569984572636
107081,0.06312413143301314
107113,0.1103550166822021
107130,0.10166876063648878
107131,0.11271987197550462
107145,0.15056287105136928
107156,0.1311625886979356
107219,0.12456871914938332
107222,0.15808518809486535
107223,0.2730574851818002
107232,0.16464171792975152
107245,0.13337351102617878
107246,0.07573557840373833
107247,0.10060242580358446
107256,0.06882705046979049
107259,0.08328053948803023
107260,0.06856142516494382
107279,0.21074883659499408
107280,0.11280451737283739
107281,0.11302976999780975
107285,0.10686758950462058
107329,0.1174579200965216
107337,0.13293825497155773
107349,0.10810158848076365
107350,0.09994146851345995
107351,0.09213760500888872
107359,0.21054186617362652
107391,0.15092471900061782
107394,0.11798859470656933
107395,0.08484292644462565
107406,0.1065457990058869
107416,0.16138388726777003
107417,0.11129808543864084
107418,0.12295289206447706
107419,0.1226662102021662
107444,0.0840613544947174
107445,0.1196368308003264
107446,0.14187621325611066
107460,0.1610675913593494
107470,0.12574355050388855
107475,0.13214562501394497
107520,0.09918707380213956
107526,0.1440583721060903
107527,0.07505139840578694
107530,0.06578394106240347
107532,0.1682161248356562
107534,0.15667376412583414
107535,0.1471983714676311
107554,0.18097245515592156
107556,0.09611986785715496
107559,0.15183401262695775
107561,0.07668599770928347
107564,0.1283978085651716
107566,0.09952835056251458
107571,0.10691822318932379
107590,0.16429025505398867
107602,0.13403406219814495
107625,0.14998704230852167
107626,0.2117270439654062
107635,0.08600650824252482
107636,0.11604591739141058
107645,0.13939724789236574
107652,0.18296177785801168
107655,0.08693036755158294
107668,0.09218042874576018
107670,0.10064456050112268
107677,0.06508899800542965
107680,0.14655161992496094
107683,0.14504973874730479
107684,0.10545792513740121
107691,0.1294377428111677
107692,0.13641989241392066
107703,0.13133872284273834
107709,0.07126429520268122
107710,0.1192443725774684
107721,0.16294857543029778
107725,0.15980111935340788
107727,0.15425005201139433
107739,0.08997673529876657
107740,0.13969562970276916
107741,0.13436795211800487
107747,0.0951211086148778
107765,0.20905907618359748
107768,0.10356570416545105
107775,0.1441037374699361
107782,0.18812824407050882
107790,0.12574472571091247
107801,0.11361630964844904
107807,0.07119526686989215
107811,0.12056211763949763
107817,0.14414629656714165
107826,0.09643782615607531
107838,0.14170986059700783
107839,0.12309872502326186
107843,0.10824279916247813
107847,0.10234209096988207
107849,0.15555750296305557
107850,0.13942660513434804
107867,0.152366834328078
107871,0.15104283220079215
107908,0.0915069680957753
107913,0.16323962962996078
107927,0.13182950069314114
107931,0.09479842575758009
107955,0.07781115397846472
107962,0.14206904505867618
107977,0.11034122050533675
107978,0.12947770204649775
107993,0.09159947359678804
108010,0.1320839437858788
108016,0.1230111007611548
108018,0.2140416392402111
108027,0.16168371817162844
108045,0.1493857218491436
108069,0.1677846827716532
108082,0.10708718631876876
108089,0.11459244645128087
108092,0.10597819371338937
108106,0.08214018377026913
108112,0.12250539211409715
108120,0.14780546144483078
108122,0.19674126547672302
108135,0.15493728101518953
108170,0.08874745706108889
108171,0.12882824149695946
108177,0.07125730973464856
108180,0.13775013497249014
108183,0.09823483927788947
108184,0.08472672678463071
108185,0.12743768976060105
108192,0.12819781624281526
108195,0.16139081714122994
108196,0.15916320459957425
108218,0.09563832466808016
108219,0.17694453408070804
108243,0.14934150913597172
108249,0.07001284208752903
108251,0.058040189848778734
